Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
6588	-73.23262	-88.15451	14.92188	0.0141366	0.0873583	0.051382	0.14482	0.00962835	0.00867993	0.0465333	0.00321627	0.0182706	0.0412177	0.00801712	0.0406736	0.153534	0.0332747	0.0399065	0.232799	0.246259	1.712218	0.2877821	0.764931	0.87749	0.960047	1.04162	1.13961	1.30731	0.1937603	0.1680756	0.0119831	0.0740509	0.0435549	0.122759	0.00816165	0.00735771	0.0394448	0.00272633	0.0154874	0.0349389	0.00679586	0.0344778	0.130146	0.0282059	0.0338275	0.197336	0.208746	0.143891	0.856109	1.179706
6624	-64.73052	-77.20183	12.47131	0.00748255	0.0140992	0.00678356	0.10087	0.0112609	0.0309516	0.00217772	0.00480439	0.00972914	0.0310821	0.0155699	0.0051332	0.0749707	0.0114662	0.024431	0.0850207	0.0950612	0.3700902	1.62991	0.999412	0.999713	0.99991	1.00009	1.00029	1.00059	0.0004255603	4.404087	0.0140942	0.0265574	0.0127776	0.190001	0.0212111	0.0583009	0.00410197	0.00904962	0.0183259	0.0585467	0.0293276	0.00966897	0.141216	0.0215979	0.0460185	0.160146	0.179059	0.814955	0.185045	0.5308945
6660	-67.36237	-79.7435	12.38113	0.0357836	0.0801647	0.00598471	0.0649852	0.00696691	0.0883404	0.00743631	0.00172298	0.0233286	0.0532338	0.0897196	0.028914	0.0332605	0.058201	0.0608146	0.0675574	0.0185196	0.4053866	1.594613	0.793429	0.893284	0.965405	1.03583	1.11946	1.26035	0.1673121	3.933562	0.0493612	0.110582	0.00825552	0.0896429	0.00961041	0.12186	0.0102579	0.00237674	0.0321803	0.0734326	0.123762	0.039885	0.0458808	0.0802846	0.0838899	0.0931911	0.0255466	0.797307	0.202693	0.724934
6696	-67.10036	-81.14621	14.04585	0.0263126	0.0209608	0.0309031	0.0621157	0.00251416	0.0475159	0.00670118	0.0389576	0.00528963	0.0169521	0.01736	0.026241	0.00460288	0.0894389	0.116934	0.11886	0.0539048	1.314739	0.6852609	0.365368	0.611988	0.857961	1.16555	1.63402	2.73696	0.7280215	0.5212143	0.038381	0.0305746	0.0450769	0.0906052	0.00366729	0.0693091	0.00977469	0.0568255	0.00771573	0.0247273	0.0253222	0.0382765	0.006714	0.13046	0.170566	0.173375	0.0786284	0.34263	0.65737	0.6855645
6732	-74.02314	-85.79125	11.76811	0.145916	0.0123696	0.0574122	0.0193195	0.0354827	0.0252799	0.0296139	0.0318291	0.0483952	0.0524187	0.0287769	0.158528	0.0395145	0.251414	0.244183	0.113171	0.160275	0.5799877	1.420012	0.420329	0.655275	0.876451	1.14097	1.52608	2.37909	0.6266964	2.448349	0.100362	0.00850788	0.0394885	0.0132881	0.0244052	0.0173877	0.0203686	0.0218922	0.0332865	0.0360539	0.019793	0.109036	0.0271783	0.172924	0.16795	0.0778395	0.110238	0.710006	0.289994	1.453897
6768	-71.15479	-84.82652	13.67173	0.080157	0.04229	0.0295857	0.0626147	0.0830905	0.0293086	0.00361027	0.00111482	0.0101111	0.0246294	0.0296435	0.0221306	0.0306762	0.0680194	0.0315665	0.0805788	0.018004	0.9135077	1.086492	0.620035	0.792065	0.929855	1.07544	1.26252	1.61281	0.3456118	1.189363	0.123865	0.06535	0.0457183	0.0967573	0.128398	0.0452901	0.00557888	0.00172271	0.0156245	0.0380593	0.0458076	0.0341979	0.0474034	0.105109	0.0487792	0.124517	0.0278212	0.543246	0.456754	0.6471311
6804	-66.28393	-78.92688	12.64296	0.022015	0.0311119	0.0126945	0.027971	0.0327559	0.00298927	0.0113007	0.0423789	0.00737104	0.0255904	0.0537951	0.0453477	0.104642	0.0381968	0.113823	0.045985	0.0378717	0.5303174	1.469683	0.576454	0.764406	0.919601	1.08743	1.30821	1.73475	0.3983101	2.771326	0.0335676	0.0474383	0.0193561	0.0426491	0.049945	0.00455793	0.0172308	0.0646177	0.0112391	0.0390193	0.0820248	0.0691445	0.159554	0.0582411	0.173553	0.0701163	0.0577454	0.734841	0.265159	0.6558398
6840	-71.29366	-83.39557	12.10191	0.000607594	0.000315721	0.00599862	0.0508756	0.0133635	0.0109034	0.0623519	0.0508778	0.000277861	0.0486785	0.0256547	0.00160398	0.037181	0.028836	0.0356297	0.0163929	0.00261941	0.3126081	1.687392	0.919901	0.9601	0.987377	1.01278	1.04156	1.08707	0.06036874	5.397786	0.00154932	0.000805065	0.015296	0.129729	0.034076	0.0278029	0.158993	0.129735	0.000708526	0.124127	0.0654176	0.00409002	0.0948087	0.0735296	0.0908532	0.0418006	0.00667929	0.843696	0.156304	0.3921682
6876	-67.82375	-79.82777	12.00402	3.34817e-05	0.0166807	0.107983	0.0554618	0.0543905	0.00424933	0.00109371	0.00748331	0.0159948	0.0156742	0.0185658	0.0142279	0.00286094	0.0443031	0.0602448	0.008275	0.04734	0.3035076	1.696492	0.830361	0.913327	0.972112	1.02869	1.0949	1.2043	0.134415	5.58962	7.05083e-05	0.0351274	0.227398	0.116796	0.11454	0.00894856	0.00230321	0.0157589	0.0336831	0.0330079	0.0390973	0.0299622	0.00602477	0.0932968	0.126868	0.0174261	0.0996921	0.848246	0.151754	0.4748619
6912	-69.8857	-80.9006	11.0149	0.00165248	0.00232982	0.00151775	0.00429259	0.00815675	0.00243476	0.00209536	0.00202638	0.00217712	0.00574974	0.00359474	0.00307391	0.00130248	0.00256085	0.000870671	0.00581557	0.0063768	0.6527586	1.347241	0.211038	0.468262	0.789221	1.26707	2.13555	4.73848	1.124889	2.06392	0.0294939	0.0415832	0.0270893	0.0766155	0.145584	0.0434562	0.0373985	0.0361674	0.0388579	0.102623	0.06416	0.054864	0.023247	0.0457068	0.01554	0.103798	0.113815	0.673621	0.326379	0.05602775
6948	-69.37347	-82.99792	13.62445	0.0101736	0.0294285	0.0632407	0.0377273	0.0347254	0.0101969	0.0458742	0.0767665	0.0443218	0.115897	0.0206594	0.0502705	0.049832	0.164702	0.00976131	0.0439995	0.159444	0.870384	1.129616	0.916857	0.958549	0.986879	1.0133	1.04324	1.09068	0.06276539	1.297836	0.0105206	0.0304321	0.0653975	0.039014	0.0359097	0.0105447	0.0474387	0.0793845	0.0458334	0.11985	0.0213639	0.0519849	0.0515315	0.170319	0.0100942	0.0455	0.164882	0.564808	0.435192	0.9670205
6984	-67.19805	-79.51968	12.32163	0.0127125	0.010337	0.0475262	0.0550037	0.0128282	0.0282056	0.0185109	0.0517602	0.0970223	0.105639	0.00969559	0.0611681	0.0586132	0.115709	0.215696	0.0434171	0.0230835	0.4405029	1.559497	0.789511	0.89113	0.964679	1.03661	1.12217	1.26661	0.1708913	3.540265	0.0131473	0.0106905	0.0491518	0.056885	0.0132669	0.0291703	0.0191441	0.0535306	0.100341	0.109252	0.0100272	0.0632602	0.060618	0.119666	0.223074	0.0449021	0.023873	0.779749	0.220251	0.966928
7020	-70.27983	-82.87455	12.59472	0.0463239	0.0109297	0.005494	0.0531564	0.0514267	0.000745795	0.0222891	0.00566253	0.0444654	0.00963823	0.0257446	0.0645838	0.00401626	0.0590078	0.00762426	0.0460181	0.0226431	0.6696679	1.330332	0.292047	0.548656	0.829214	1.20596	1.82264	3.42411	0.8899822	1.986555	0.0965544	0.0227812	0.0114513	0.110796	0.10719	0.00155448	0.0464579	0.0118026	0.0926807	0.0200893	0.0536604	0.134614	0.00837122	0.122992	0.0158915	0.0959171	0.0471957	0.665166	0.334834	0.4797698
7056	-63.82293	-76.21785	12.39491	0.00359816	0.0225728	0.00342505	0.0774572	0.0491552	0.00489134	0.0163924	0.0077236	0.0101751	0.0364424	0.0174927	0.00942062	0.00684303	0.101147	0.0187639	0.0406146	0.0264861	0.5299523	1.470048	0.390054	0.631816	0.866539	1.15402	1.58274	2.56375	0.6807476	2.773924	0.00794994	0.0498734	0.00756747	0.171138	0.108606	0.0108072	0.0362181	0.0170649	0.0224813	0.0805177	0.0386492	0.0208144	0.0151193	0.22348	0.0414578	0.089736	0.0585196	0.735024	0.264976	0.4526016
7092	-68.57793	-83.03124	14.4533	0.00565657	0.0122317	0.0275313	0.0191247	0.00637634	0.0124587	0.00379894	0.00174522	0.0192717	0.0429383	0.00516104	0.0412958	0.00386189	0.0267872	0.00419239	0.0394834	0.00214294	1.419982	0.5800183	0.556877	0.751634	0.914779	1.09316	1.33044	1.79573	0.4232922	0.4084688	0.02064	0.0446316	0.100458	0.0697833	0.0232664	0.0454601	0.0138618	0.00636807	0.0703199	0.156676	0.0188319	0.150683	0.0140915	0.0977426	0.0152974	0.144069	0.00781931	0.290009	0.709991	0.2740582
7128	-69.47533	-82.47462	12.99929	0.00983933	0.106756	0.0267276	0.0262358	0.0144793	0.0501505	0.0266961	0.0129901	0.023476	0.0389983	0.0118891	0.0406132	0.0322082	0.0127236	0.0224299	0.0465713	0.0175518	0.658383	1.341617	0.53257	0.73545	0.908588	1.10061	1.35971	1.87769	0.4555629	2.037746	0.0189096	0.205167	0.0513661	0.0504209	0.0278268	0.0963809	0.0513055	0.0249648	0.0451169	0.0749483	0.0228489	0.0780519	0.0618988	0.0244526	0.0431065	0.0895023	0.0337316	0.670809	0.329191	0.5203363
7164	-64.05045	-77.24395	13.1935	0.012448	0.0135152	0.00730786	0.0435568	0.0129814	0.0343534	0.0250074	0.00548034	0.0101836	0.10226	0.0271588	0.0887039	0.0226737	0.00787632	0.0193327	0.0230317	0.0251419	0.773206	1.226794	0.46843	0.690832	0.89102	1.12231	1.44753	2.13479	0.5483525	1.586633	0.0258788	0.0280973	0.0151926	0.0905522	0.0269876	0.0714189	0.0519891	0.0113933	0.0211712	0.212593	0.0564616	0.18441	0.0471374	0.0163744	0.0401916	0.0478817	0.0522686	0.613397	0.386603	0.4810133
7200	-63.06323	-76.38776	13.32454	0.0200472	0.0122579	0.0295338	0.0503078	0.0164115	0.00958486	0.0147869	0.0150338	0.00774847	0.0154233	0.0360695	0.226229	0.066665	0.0284943	0.0480759	0.0704364	0.0537047	0.7730243	1.226976	0.623333	0.794117	0.930606	1.07457	1.25926	1.60428	0.3417765	1.587241	0.0278121	0.0170058	0.0409731	0.0697934	0.0227682	0.0132973	0.0205142	0.0208568	0.0107497	0.0213972	0.0500402	0.313854	0.0924861	0.0395309	0.066697	0.0977183	0.074506	0.613488	0.386512	0.7208106
7236	-72.56277	-82.43515	9.872383	0.0170832	0.11471	0.0383944	0.129858	0.0261382	0.0222552	0.00882413	0.004484	0.0162457	0.0573915	0.00959512	0.0309255	0.073897	0.0125257	0.030271	0.0266009	0.05992	0.1021817	1.897818	0.644479	0.807143	0.935342	1.06913	1.23894	1.55164	0.317654	18.57297	0.0251549	0.16891	0.0565355	0.191216	0.0384884	0.0327706	0.0129935	0.00660266	0.0239217	0.0845086	0.0141287	0.0455376	0.108813	0.0184439	0.0445738	0.0391697	0.0882318	0.948909	0.0510909	0.6791204
7272	-69.39315	-83.82713	14.43398	0.0283008	0.0339888	0.0385269	0.0245378	0.0387436	0.00422281	0.00486789	0.0306638	0.0413329	0.0056466	0.0357974	0.149972	0.055402	0.0193021	0.124193	0.0146359	0.0329314	1.452707	0.5472933	0.436267	0.667277	0.881428	1.13452	1.49863	2.29218	0.599787	0.3767404	0.041432	0.0497592	0.0564029	0.035923	0.0567202	0.00618213	0.00712653	0.0448914	0.0605109	0.00826655	0.0524069	0.219558	0.0811078	0.028258	0.181817	0.0214268	0.0482112	0.273647	0.726353	0.683066
7308	-65.65371	-79.77558	14.12187	0.0326267	0.0308157	0.00894526	0.084175	0.0389182	0.0138525	0.0085864	0.020388	0.0360416	0.00523666	0.0354705	0.1382	0.0351501	0.0225271	0.12064	0.0217322	0.0106599	1.066467	0.9335332	0.763007	0.876413	0.95968	1.04201	1.14101	1.3106	0.1955811	0.8753514	0.0491391	0.0464116	0.0134725	0.126776	0.0586148	0.0208633	0.012932	0.0307064	0.0542823	0.00788694	0.0534222	0.208143	0.0529396	0.0339282	0.181696	0.0327309	0.0160549	0.466767	0.533233	0.6639657
7344	-66.64986	-80.17491	13.52505	0.0428005	0.0317701	0.0187511	0.0516935	0.0098364	0.0143072	0.0390914	0.0314324	0.00352007	0.0939591	0.00611002	0.14363	0.0468828	0.112575	0.0744696	0.09213	0.0162006	0.9566336	1.043366	0.525265	0.730513	0.906681	1.10292	1.3689	1.9038	0.4655492	1.090665	0.0516191	0.038316	0.0226146	0.0623444	0.0118631	0.017255	0.0471457	0.0379087	0.00424535	0.113318	0.00736893	0.173224	0.0565425	0.13577	0.0898132	0.111112	0.0195386	0.521683	0.478317	0.8291606
7380	-69.59001	-81.61154	12.02152	0.00814779	0.00900819	0.0136229	0.133492	0.0132144	0.00931092	0.0250293	0.0657314	0.010029	0.0360341	0.0391303	0.31989	0.0880911	0.135905	0.12505	0.0584783	0.00604899	0.6567994	1.343201	0.243146	0.501748	0.806412	1.24006	1.99303	4.11276	1.022488	2.04507	0.00743266	0.00821755	0.0124272	0.121776	0.0120546	0.00849371	0.0228325	0.0599622	0.00914878	0.0328714	0.0356959	0.291814	0.0803594	0.123976	0.114075	0.0533458	0.00551807	0.6716	0.3284	1.096214
7416	-63.29777	-77.41867	14.1209	0.014399	0.0020558	0.036608	0.118652	0.00591633	0.00212222	0.0333848	0.00794368	0.00223371	0.0526222	0.00784757	0.130624	0.0487208	0.0123404	0.0961454	0.0341077	0.00232139	1.197011	0.8029887	0.5229	0.728907	0.906058	1.10368	1.37192	1.91241	0.4688126	0.6708279	0.0236809	0.003381	0.0602061	0.195137	0.00973008	0.00349023	0.0549051	0.0130643	0.0036736	0.0865433	0.0129062	0.214826	0.080127	0.0202952	0.158122	0.0560941	0.0038178	0.401494	0.598506	0.608045
7452	-65.10147	-77.45968	12.35821	0.0358832	0.0288996	0.0597781	0.159489	0.0668883	0.0182587	0.0158238	0.0280385	0.0121517	0.132235	0.0128562	0.238386	0.107751	0.0341088	0.283686	0.0382025	0.00711172	0.5902645	1.409736	0.671583	0.823524	0.941223	1.06245	1.21429	1.48902	0.287866	2.388312	0.0280437	0.0225858	0.0467182	0.124645	0.052275	0.0142697	0.0123667	0.0219128	0.00949689	0.103345	0.0100474	0.186305	0.0842099	0.0266569	0.221708	0.0298563	0.005558	0.704868	0.295132	1.279547
7488	-62.22905	-75.17678	12.94773	0.00726497	0.00327272	0.053947	0.133946	0.110686	0.00740628	0.00508136	0.00656074	0.0118001	0.0769138	0.0885915	0.0167728	0.045514	0.0219383	0.0216016	0.170345	0.0481177	0.5481653	1.451835	0.949422	0.975005	0.992134	1.00793	1.02564	1.05327	0.03752868	2.648535	0.00875551	0.00394417	0.0650153	0.161428	0.133395	0.00892581	0.00612389	0.0079068	0.0142211	0.0926941	0.106768	0.020214	0.054852	0.0264393	0.0260336	0.205294	0.05799	0.725917	0.274083	0.8297595
7524	-71.40771	-82.96723	11.55953	0.00818077	0.078248	0.113765	0.0152699	0.0147369	0.0192722	0.00444447	0.00175779	0.00562048	0.120624	0.0107274	0.126261	0.0103936	0.0848835	0.11719	0.027903	0.119236	0.337039	1.662961	0.458853	0.683907	0.888223	1.12584	1.46219	2.17935	0.5632894	4.934031	0.00931206	0.0890686	0.129497	0.0173815	0.0167749	0.0219372	0.00505908	0.00200087	0.00639772	0.137305	0.0122108	0.143721	0.0118309	0.0966218	0.133395	0.0317616	0.135724	0.83148	0.16852	0.8785132
7560	-65.06917	-78.46837	13.3992	0.0273777	0.0172378	0.0605186	0.124499	0.0535359	0.00268948	0.000519003	0.0146471	0.0237653	0.0295824	0.189154	0.0562374	0.119379	0.024523	0.0131269	0.31323	0.0138556	0.8267998	1.1732	0.904796	0.952378	0.984893	1.01534	1.05	1.10522	0.07234024	1.418965	0.025259	0.0159039	0.0558353	0.114864	0.0493929	0.00248135	0.000478839	0.0135136	0.0219262	0.0272931	0.174516	0.0518854	0.11014	0.0226253	0.0121111	0.28899	0.0127833	0.5866	0.4134	1.083878
7596	-63.51835	-77.79836	14.28002	0.0523226	0.00958805	0.00226799	0.0117245	0.0327313	0.0018676	0.000947934	0.0115505	0.00682937	0.145756	0.0184752	0.0628587	0.0649401	0.0349551	0.00772046	0.148892	0.0258586	1.075861	0.9241392	0.911352	0.955738	0.985975	1.01422	1.04631	1.09727	0.06711971	0.8589765	0.0818455	0.0149981	0.00354769	0.0183399	0.0511997	0.00292139	0.0014828	0.0180678	0.0106828	0.227998	0.0288998	0.0983265	0.101582	0.0546783	0.0120767	0.232904	0.0404492	0.46207	0.53793	0.6392858
7632	-73.30974	-84.5869	11.27716	0.0112011	0.0355079	0.0880524	0.043134	0.0691346	0.0662708	0.0251538	0.0105815	0.041339	0.012899	0.0285103	0.124548	0.0867661	0.0140506	0.0147109	0.0802801	0.0420896	0.3300035	1.669996	0.296984	0.553159	0.831331	1.20289	1.8078	3.36719	0.8778622	5.060541	0.0141031	0.0447074	0.110865	0.0543093	0.0870461	0.0834404	0.0316707	0.013323	0.0520492	0.0162409	0.0358968	0.156816	0.109246	0.0176908	0.0185223	0.101079	0.0529942	0.834998	0.165002	0.7942292
7668	-69.84332	-81.31242	11.4691	0.00300357	0.0134439	0.0164639	0.064931	0.0142949	0.0671125	0.0327253	0.000858008	0.0157825	0.0153866	0.0762108	0.120688	0.00490719	0.010877	0.0057151	0.0691602	0.0355225	0.3049377	1.695062	0.395731	0.636284	0.868446	1.15148	1.57162	2.52697	0.6702988	5.558717	0.00529653	0.0237072	0.0290327	0.1145	0.0252078	0.118347	0.0577081	0.00151302	0.027831	0.0271329	0.134391	0.212823	0.00865338	0.0191806	0.0100781	0.121958	0.0626406	0.847531	0.152469	0.5670831
7704	-74.48484	-87.26699	12.78215	0.0838035	0.0769953	0.259762	0.191579	0.171398	0.0198341	0.0965557	0.0104175	0.0418412	0.0585116	0.0758946	0.429125	0.00339981	0.040864	0.00428256	0.117146	0.0330891	1.040058	0.9599417	0.632413	0.799737	0.932656	1.07221	1.25041	1.58125	0.3313197	0.9229691	0.0488793	0.0449083	0.151509	0.11174	0.0999698	0.0115684	0.0563172	0.00607611	0.0244044	0.0341275	0.0442664	0.250292	0.00198297	0.0238344	0.00249785	0.0683269	0.0192996	0.479971	0.520029	1.714499
7740	-70.03026	-82.53377	12.50352	0.0276868	0.0093121	0.0204457	0.0306459	0.0642968	0.0298728	0.0105606	0.00644686	0.0856973	0.00264442	0.0204362	0.124713	0.000406125	0.0125061	0.00768965	0.0440891	0.0337971	0.5658525	1.434148	0.38651	0.629009	0.865336	1.15562	1.5898	2.58726	0.6873483	2.53449	0.0521167	0.0175288	0.0384864	0.0576869	0.12103	0.0562315	0.019879	0.0121354	0.161314	0.00497776	0.0384684	0.234755	0.000764477	0.023541	0.0144747	0.0829918	0.0636185	0.717074	0.282926	0.5312462
7776	-64.64123	-77.34144	12.70021	0.0128579	0.0161255	0.00992971	0.0607164	0.0293989	0.00537188	0.0036659	0.00492811	0.0314494	0.113873	0.0319802	0.141053	0.000667606	0.0179653	0.0348904	0.0777385	0.0345865	0.4876044	1.512396	0.747135	0.867474	0.956615	1.04535	1.15277	1.33845	0.2107811	3.101686	0.0205006	0.0257104	0.0158318	0.0968057	0.0468733	0.00856487	0.00584488	0.00785734	0.0501426	0.181558	0.0509889	0.224894	0.00106442	0.0286438	0.0556289	0.123946	0.0551444	0.756198	0.243802	0.6271985
7812	-62.59442	-76.46934	13.87492	0.0192706	0.0201078	0.0602405	0.0801443	0.0596606	0.037669	0.00549421	0.0152367	0.0374401	0.0856333	0.120683	0.0318647	0.00688528	0.0381069	0.0206198	0.0642195	0.0434126	0.9255164	1.074484	0.857029	0.927516	0.976798	1.02375	1.07815	1.16682	0.111558	1.160956	0.0258081	0.0269293	0.0806769	0.107333	0.0799002	0.0504481	0.0073581	0.0204057	0.0501415	0.114684	0.161624	0.0426748	0.00922109	0.0510345	0.027615	0.0860057	0.0581402	0.537242	0.462758	0.7466885
7848	-71.37714	-85.15798	13.78084	0.000527677	0.00685391	0.021185	0.0463498	0.00852592	0.044371	0.0022747	0.0179678	0.00458311	0.0800933	0.0359851	0.0735876	0.031075	0.0440131	0.0186954	0.0192624	0.0185244	1.563019	0.436981	0.122188	0.358708	0.726252	1.37693	2.78778	8.18412	1.520033	0.279575	0.00111354	0.0144635	0.0447058	0.0978101	0.0179919	0.0936345	0.00480021	0.0379167	0.00967156	0.169018	0.0759378	0.155289	0.0655764	0.092879	0.0394521	0.0406487	0.0390913	0.21849	0.78151	0.4738751
7884	-75.34154	-80.14454	4.803001	0.00279686	0.00816074	0.021458	0.0172989	0.00041707	0.00667801	0.00524581	0.00122037	0.00505876	0.0105689	0.0117605	0.0128555	0.000888003	0.00924599	0.00638548	0.00738013	0.00457965	0.02010323	1.979897	0.108088	0.337887	0.712829	1.40286	2.95957	9.25169	1.608688	98.48649	0.0211885	0.0618244	0.162562	0.131054	0.00315965	0.0505915	0.0397414	0.00924531	0.0383243	0.0800684	0.0890957	0.0973911	0.00672736	0.0700461	0.0483753	0.0559106	0.0346946	0.989948	0.0100516	0.1319987
7920	-70.42614	-83.40505	12.97892	0.000665253	0.0987061	0.14783	0.251414	0.081416	0.0223575	0.0738387	0.0251847	0.0108578	0.158847	0.00130371	0.206182	0.0125735	0.114326	0.0211885	0.0892497	0.0504373	0.835684	1.164316	0.780606	0.886214	0.963015	1.03841	1.1284	1.28106	0.1790933	1.393249	0.000486873	0.0722393	0.108191	0.184001	0.0595853	0.0163626	0.0540397	0.0184317	0.00794642	0.116254	0.000954134	0.150897	0.00920205	0.0836709	0.0155071	0.0653185	0.0369131	0.582158	0.417842	1.366378
7956	-69.51426	-80.16095	10.64669	0.000254552	0.00965293	0.0512216	0.0293543	0.00846563	0.00899908	0.00270955	0.000701736	0.00276903	0.00953413	0.00493262	0.0606057	0.00185088	0.0139959	0.00146257	0.00723605	0.00769865	0.2092614	1.790739	0.433771	0.665413	0.880659	1.13551	1.50283	2.30536	0.6039351	8.557425	0.0011495	0.0435907	0.231306	0.132558	0.0382291	0.040638	0.0122358	0.0031689	0.0125044	0.0430542	0.0222747	0.273683	0.00835819	0.0632026	0.00660467	0.0326765	0.0347655	0.895369	0.104631	0.2214448
7992	-70.97599	-81.95699	10.98099	0.0124758	0.0130214	0.0108209	0.00751562	0.00611665	0.00225135	0.0177477	0.00773301	0.00185654	0.0184993	0.0123362	0.105207	0.00148326	0.0689404	0.00691773	0.030864	0.0463188	0.2066027	1.793397	0.526412	0.73129	0.906982	1.10256	1.36745	1.89965	0.4639725	8.680414	0.0337087	0.0351829	0.0292373	0.0203067	0.0165268	0.00608301	0.0479531	0.0208941	0.00501624	0.0499839	0.0333317	0.284261	0.00400766	0.186272	0.0186913	0.0833925	0.12515	0.896699	0.103301	0.3701053
8028	-67.97999	-79.62382	11.64383	0.0199805	0.00224367	0.0637256	0.0810447	0.0182046	0.0275965	0.00657242	0.00180009	0.000274579	0.0923137	0.0324941	0.0773678	0.00487208	0.013742	0.0134481	0.0293408	0.010727	0.244247	1.755753	0.837564	0.917182	0.97339	1.02734	1.0903	1.19394	0.1281693	7.188432	0.0403037	0.00452583	0.128544	0.16348	0.0367215	0.0556663	0.0132576	0.00363105	0.000553868	0.186211	0.0655456	0.156063	0.00982773	0.0277197	0.0271269	0.0591848	0.021638	0.877876	0.122124	0.4957484
8064	-71.47526	-83.42977	11.95451	0.00542346	0.0021729	0.12808	0.0149225	0.0125186	0.0160682	0.000152932	0.0120074	0.0118158	0.016198	0.00928882	0.0211266	0.00819954	0.0241082	0.0433631	0.0267375	0.0230321	0.297091	1.702909	0.856916	0.927457	0.976779	1.02377	1.07822	1.16698	0.1116526	5.731944	0.0144542	0.00579107	0.341351	0.0397704	0.0333636	0.0428239	0.000407583	0.0320014	0.0314907	0.0431699	0.0247559	0.056305	0.0218528	0.0642514	0.115568	0.0712589	0.0613837	0.851455	0.148545	0.3752161
8100	-69.78369	-80.87184	11.08815	0.0136043	0.00778704	0.066329	0.0862771	0.0252473	0.0102667	0.00207794	0.00648722	0.0166871	0.0314855	0.161214	0.0262077	0.23346	0.0553212	0.0927789	0.016739	0.011786	0.1905056	1.809494	0.898611	0.949198	0.983866	1.0164	1.05352	1.11283	0.07729956	9.49838	0.0157501	0.00901533	0.0767914	0.099886	0.0292297	0.0118862	0.0024057	0.00751049	0.0193193	0.0364519	0.186643	0.0303416	0.270285	0.0640473	0.107413	0.0193793	0.0136451	0.904747	0.0952528	0.8637554
8136	-65.14467	-78.89862	13.75394	0.0284691	0.0222986	0.0187276	0.0619959	0.0412913	0.0134011	0.00103551	0.0859416	0.0238009	0.0283743	0.14402	0.0282362	0.230269	0.0260212	0.0611359	0.0667991	0.0309137	0.8952937	1.104706	0.949377	0.974983	0.992127	1.00794	1.02566	1.05332	0.03756273	1.233904	0.0311911	0.0244306	0.0205182	0.0679235	0.0452392	0.0146825	0.00113452	0.0941587	0.0260766	0.0310872	0.157791	0.0309359	0.252286	0.0285091	0.0669813	0.0731859	0.0338694	0.552353	0.447647	0.9127312
8172	-68.69104	-81.01173	12.3207	0.0210698	0.011541	0.00638061	0.133668	0.00751502	0.00428928	0.000178519	0.0458512	0.0169855	0.0731614	0.101004	0.0586497	0.075347	0.0218076	0.024565	0.0222548	0.0762696	0.5936444	1.406356	0.291697	0.548335	0.829062	1.20618	1.8237	3.42822	0.8908497	2.36902	0.0300765	0.0164745	0.00910815	0.190808	0.0107275	0.00612283	0.00025483	0.0654514	0.0242464	0.104436	0.144181	0.0837209	0.107556	0.0311298	0.0350659	0.0317682	0.108873	0.703178	0.296822	0.7005387
8208	-67.33028	-80.96539	13.63512	0.00190971	0.0244815	0.00734745	0.114163	0.000822435	0.000371134	0.00101716	0.0612096	0.0212686	0.0243912	0.0150077	0.0772374	0.154777	0.0645119	0.0244275	0.0867373	0.0305003	0.9869987	1.013001	0.500696	0.713644	0.900096	1.11099	1.40126	1.99722	0.5001872	1.026345	0.00268904	0.0344722	0.0103459	0.160752	0.00115806	0.000522589	0.00143226	0.0861886	0.0299481	0.034345	0.0211321	0.108757	0.217941	0.0908385	0.0343961	0.122134	0.0429472	0.506501	0.493499	0.7101818
8244	-65.77826	-79.44663	13.66837	0.0110439	0.0459932	0.00769871	0.0588202	0.00565298	0.000899684	0.0021752	0.00554472	0.0214787	0.0543729	0.0197714	0.0423948	0.119143	0.0682494	0.0579367	0.0979127	0.00716101	0.7962064	1.203794	0.870378	0.934535	0.979098	1.02135	1.07005	1.14893	0.1003821	1.511912	0.0176349	0.0734422	0.0122934	0.0939245	0.00902672	0.00143662	0.00347338	0.00885385	0.0342973	0.0868231	0.031571	0.0676963	0.190249	0.108981	0.0925138	0.156348	0.0114348	0.601897	0.398103	0.6262495
