Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
6696	-66.08267	-79.83313	13.75046	0.0361708	0.00957774	0.0437977	0.176136	0.0565216	0.0507511	0.0236115	0.0101594	0.0383233	0.0252355	0.0669923	0.048853	0.0526649	0.135484	0.0527932	0.0106294	0.0315745	0.8643062	1.135694	0.982874	0.991611	0.997375	1.00263	1.00846	1.01742	0.01249023	1.313995	0.0416103	0.0110181	0.0503842	0.202624	0.0650215	0.0583832	0.0271623	0.0116872	0.0440865	0.0290305	0.0770668	0.0561996	0.0605848	0.155858	0.0607324	0.0122279	0.0363228	0.567847	0.432153	0.8692757
6732	-63.25103	-76.97288	13.72184	0.0330013	0.0229595	0.0259871	0.0686022	0.0550806	0.00433291	0.0127918	0.0129751	0.00621456	0.0691848	0.00552539	0.0499447	0.0490976	0.103284	0.0274456	0.0478222	0.0319595	0.9396529	1.060347	0.608667	0.784949	0.927241	1.07847	1.27397	1.64293	0.3589917	1.128446	0.0527001	0.0366642	0.0414991	0.109552	0.0879588	0.00691927	0.0204273	0.02072	0.0099241	0.110482	0.00882356	0.0797572	0.0784045	0.164935	0.0438281	0.0763678	0.0510366	0.530174	0.469826	0.6262086
6768	-70.83958	-84.70114	13.86156	0.00583595	0.07795	0.0765895	0.0427865	0.198641	0.0626608	0.0358121	0.0694867	0.0104278	0.0392433	0.133227	0.117989	0.0424382	0.102446	0.0569421	0.0130504	0.107824	1.122457	0.8775433	0.881663	0.940424	0.981019	1.01935	1.06335	1.13422	0.09106723	0.7818059	0.00489039	0.0653203	0.0641802	0.0358541	0.166457	0.0525083	0.0300097	0.0582283	0.00873824	0.0328849	0.111641	0.0988722	0.0355622	0.0858473	0.0477162	0.010936	0.0903539	0.438772	0.561228	1.19335
6804	-66.96008	-78.71645	11.75636	0.00335302	0.0240204	0.0303229	0.0382096	0.0159921	0.00180832	0.00152461	0.0155186	0.00209572	0.0253636	0.110831	0.0649107	0.0123339	0.0217341	0.0200006	0.0486232	0.0180692	0.4507474	1.549253	0.235707	0.494202	0.802609	1.24594	2.02346	4.24256	1.044955	3.437075	0.00737396	0.0528256	0.066686	0.0840304	0.0351698	0.00397685	0.00335292	0.0341285	0.0046089	0.0557795	0.243739	0.142751	0.0271247	0.0477974	0.0439853	0.106932	0.0397377	0.774626	0.225374	0.4547116
6840	-71.01965	-83.8994	12.87975	0.00431794	0.0122968	0.00553455	0.0176492	0.0249406	0.0685021	0.0178604	0.007817	0.0237083	0.00285206	0.023628	0.0242406	0.0140193	0.00835651	0.0155381	0.0112274	0.00641921	0.7810055	1.218995	0.352085	0.601033	0.85314	1.17214	1.6638	2.84023	0.7548	1.560802	0.0149457	0.0425629	0.0191568	0.0610894	0.0863273	0.237107	0.0618203	0.027057	0.0820618	0.00987187	0.0817837	0.0839043	0.048525	0.0289245	0.0537821	0.0388614	0.0222189	0.609497	0.390503	0.288908
6876	-72.87917	-81.91125	9.032075	8.36073e-05	0.0105933	0.0307924	0.0124416	0.00459379	0.00155031	0.000994066	0.000463338	0.00212557	0.00650587	0.0103991	0.0024251	0.00187282	0.000905023	0.0210498	0.00141558	0.0127636	0.2096613	1.790339	0.0809012	0.293364	0.682088	1.46609	3.40874	12.3608	1.818176	8.539194	0.000691113	0.0875657	0.254536	0.102845	0.0379731	0.0128152	0.00821712	0.00383004	0.0175704	0.0537787	0.0859607	0.0200463	0.0154811	0.00748108	0.174002	0.0117014	0.105506	0.895169	0.104831	0.1209749
6912	-70.75293	-81.04613	10.2932	0.0005409	0.0287864	0.0435635	0.0338093	0.0224485	0.00788519	0.000197322	0.00528675	0.00702961	0.00600546	0.0226566	0.0152625	0.00956219	0.00613108	0.058761	0.00358848	0.0568628	0.1398349	1.860165	0.547711	0.745574	0.912472	1.09592	1.34125	1.82578	0.4352933	13.30258	0.00164719	0.0876625	0.132663	0.102959	0.0683619	0.0240126	0.000600901	0.0160996	0.0214071	0.0182883	0.0689957	0.0464784	0.0291195	0.0186708	0.178943	0.0109279	0.173163	0.930083	0.0699174	0.3283776
6948	-65.31274	-79.96561	14.65286	0.0031089	0.00661578	0.0524946	0.0434165	0.0957974	0.00829875	2.59515e-05	0.00956417	0.0478515	0.0371997	0.0257329	0.0488426	0.034635	0.00972254	0.0535569	0.0210376	0.0366672	1.361584	0.6384156	0.696621	0.838357	0.94648	1.05655	1.19281	1.4355	0.2613994	0.468877	0.00581573	0.0123759	0.0982001	0.0812179	0.179205	0.0155242	4.85466e-05	0.0178914	0.0895143	0.0695884	0.0481377	0.0913684	0.0647906	0.0181877	0.100187	0.0393543	0.0685922	0.319208	0.680792	0.5345678
6984	-68.11491	-82.34271	14.2278	0.0600578	0.0166323	0.0318993	0.111196	0.0163158	0.0210631	0.0218438	0.015886	0.0399533	0.032439	0.195589	0.0817252	0.0290004	0.0490734	0.0420569	0.000243529	0.0473953	1.244693	0.7553073	0.631834	0.799381	0.932526	1.07236	1.25097	1.58269	0.3319815	0.6068223	0.0739291	0.0204738	0.0392669	0.136878	0.0200842	0.0259279	0.0268889	0.0195551	0.0491812	0.0399314	0.240763	0.100601	0.0356985	0.0604077	0.0517706	0.000299776	0.058342	0.377654	0.622346	0.8123697
7020	-64.34556	-77.27663	12.93107	0.000962634	0.00335841	0.00979825	0.0228503	0.0102287	0.00631392	0.0170402	0.00541768	0.00394014	0.0799109	0.0170632	0.076639	0.00497119	0.0278843	0.0238031	0.026115	0.0321373	0.6243086	1.375691	0.583551	0.768982	0.921315	1.08541	1.30042	1.71365	0.3894617	2.203544	0.00261277	0.00911537	0.0265943	0.06202	0.0277626	0.0171372	0.0462502	0.0147046	0.0106943	0.216893	0.0463127	0.208013	0.0134927	0.0756832	0.064606	0.0708811	0.0872267	0.687846	0.312154	0.368434
7056	-63.31567	-78.19273	14.87705	0.00269427	0.000739696	0.00295427	0.0526727	0.0501723	0.0691417	0.0146614	0.000760713	0.00223915	0.0498146	0.0126262	0.0614914	0.0459488	0.0131002	0.0330569	0.0174055	0.0209708	1.588084	0.4119163	0.521783	0.728147	0.905764	1.10404	1.37335	1.91651	0.4703595	0.2593795	0.00598129	0.00164212	0.00655849	0.116933	0.111382	0.153494	0.0325482	0.00168878	0.00497092	0.110588	0.0280303	0.136511	0.102006	0.0290825	0.0733862	0.0386403	0.0465552	0.205958	0.794042	0.4504505
7092	-64.98105	-77.09119	12.11014	0.0194135	0.00770367	0.0188561	0.0327054	0.0366975	0.000149599	0.0205208	0.0159167	0.00376409	0.0840759	0.0537667	0.0391119	0.0213709	0.00590864	0.0133942	0.00741393	0.0111666	0.3609669	1.639033	0.665847	0.820086	0.939995	1.06384	1.21938	1.50185	0.2940685	4.540675	0.0495323	0.0196554	0.04811	0.0834459	0.0936313	0.000381693	0.0523575	0.0406104	0.00960383	0.214514	0.137182	0.0997915	0.0545264	0.0150755	0.0341744	0.0189162	0.028491	0.819517	0.180483	0.391936
7128	-64.07686	-77.53934	13.46249	0.0164538	0.0661888	0.0112498	0.12767	0.0505317	0.0349227	0.0317948	0.000728772	0.00140189	0.0173085	0.0151701	0.0861846	0.026723	0.0570515	0.275519	0.0472337	0.0212843	0.9072713	1.092729	0.59377	0.77552	0.923751	1.08254	1.28946	1.68415	0.3769097	1.204412	0.0185412	0.0745859	0.012677	0.143867	0.0569424	0.0393532	0.0358285	0.000821228	0.00157974	0.0195044	0.0170947	0.0971185	0.0301132	0.0642894	0.310473	0.053226	0.0239846	0.546364	0.453636	0.8874171
7164	-68.67161	-80.19709	11.52549	0.0218167	0.0379267	0.0626918	0.0388927	0.053185	0.0028865	0.0194678	0.0228614	0.00906212	0.0715774	0.110611	0.204033	0.0124064	0.0294994	0.0611124	0.00343928	0.0425634	0.274041	1.725959	0.652474	0.812011	0.937098	1.06712	1.23151	1.53263	0.3087389	6.298179	0.0271341	0.0471706	0.0779718	0.048372	0.0661478	0.00359003	0.0242127	0.0284334	0.0112708	0.089023	0.13757	0.253762	0.0154303	0.0366893	0.0760074	0.00427753	0.0529374	0.86298	0.13702	0.8040327
7200	-72.02906	-81.48341	9.454344	0.00123371	0.00835402	0.000769644	0.0155341	0.00813303	0.00743698	0.00366727	0.000470334	0.00127682	0.0144091	0.0180447	0.00208185	0.0555721	0.00670384	0.0129316	0.0103906	0.00329776	0.2069717	1.793028	0.106839	0.335976	0.711569	1.40535	2.9764	9.35992	1.617098	8.663159	0.007244	0.0490526	0.00451914	0.0912123	0.047755	0.0436679	0.0215332	0.00276167	0.00749715	0.0846066	0.105954	0.0122241	0.326304	0.0393631	0.0759312	0.0610106	0.0193636	0.896514	0.103486	0.1703074
7236	-70.17126	-79.10829	8.937025	0.0203281	0.0152115	0.0223205	0.0549718	0.0164769	0.00304349	0.0145117	0.00697402	0.0125438	0.0147525	0.0150237	0.0151314	0.00846854	0.0217068	0.0391822	0.00411695	0.0296959	0.07099494	1.929005	0.476522	0.696627	0.893345	1.11939	1.43549	2.09854	0.5359685	27.17102	0.0646445	0.0483733	0.0709807	0.174813	0.0523974	0.00967848	0.046148	0.0221778	0.0398899	0.0469138	0.0477763	0.0481186	0.0269305	0.069029	0.124602	0.0130921	0.0944346	0.964503	0.0354975	0.3144596
7272	-64.3891	-76.70521	12.31611	0.00787953	0.00257109	0.00139156	0.0832531	0.0186559	0.00350612	0.00369492	0.0201812	0.00986643	0.031622	0.0264024	0.034639	0.0128491	0.0285806	0.0894811	0.0155697	0.00407505	0.5346418	1.465358	0.352833	0.601656	0.853416	1.17176	1.66208	2.8342	0.7532643	2.740822	0.0199877	0.00652199	0.00352992	0.211185	0.0473237	0.00889385	0.00937276	0.0511929	0.0250278	0.0802143	0.066974	0.0878675	0.0325937	0.0724994	0.226983	0.0394951	0.010337	0.732679	0.267321	0.3942189
7308	-69.03165	-82.21476	13.1831	0.0101918	0.0404325	0.0159744	0.127172	0.0611916	0.100428	0.00920879	0.0563819	0.028378	0.0299617	0.077767	0.0483509	0.0860203	0.0267043	0.142063	0.121246	0.225634	0.7732111	1.226789	0.963801	0.982179	0.994406	1.00563	1.01814	1.03756	0.02665972	1.586616	0.00844319	0.0334954	0.0132336	0.105353	0.0506928	0.0831975	0.00762882	0.0467083	0.0235091	0.0248211	0.0644243	0.0400552	0.0712616	0.0221226	0.117689	0.100443	0.186922	0.613394	0.386606	1.207106
7344	-66.89734	-77.8697	10.97235	0.00657508	0.0453638	0.00158014	0.13926	0.0403744	0.00358159	0.00947703	0.0189755	0.00510101	0.0873798	0.0406506	0.061212	0.0168617	0.081581	0.119494	0.0245573	0.0132553	0.1933118	1.806688	0.636488	0.802247	0.933568	1.07116	1.2465	1.57112	0.3266751	9.345978	0.00919232	0.0634211	0.00220912	0.194693	0.0564456	0.00500726	0.0132494	0.0265288	0.00713149	0.122162	0.0568317	0.0855777	0.0235736	0.114055	0.167059	0.0343325	0.0185316	0.903344	0.0966559	0.7152799
7380	-65.1969	-79.07003	13.87313	0.000860692	0.0546104	0.0078696	0.0390783	0.0568978	0.000474586	0.0238836	0.0703719	0.0299558	0.0951421	0.10291	0.0319683	0.0462306	0.0832543	0.0313085	0.0173392	0.0866679	1.018108	0.9818923	0.679585	0.828295	0.942921	1.06053	1.2073	1.47149	0.2793015	0.9644287	0.00110512	0.0701191	0.0101045	0.0501761	0.0730561	0.000609364	0.0306663	0.0903567	0.0384629	0.122161	0.132135	0.0410469	0.0593596	0.106898	0.0401997	0.0222633	0.111281	0.490946	0.509054	0.7788231
7416	-67.54914	-80.57718	13.02804	0.00757996	0.00637278	0.000373146	0.0574575	0.00677034	0.0154705	0.00169975	0.00322237	0.00192743	0.00924735	0.00959602	0.00261062	0.0732805	0.00451991	0.00182606	0.0277205	0.00866952	0.9873263	1.012674	0.265168	0.523419	0.817121	1.22381	1.91051	3.7712	0.9597958	1.025673	0.0318026	0.0267377	0.00156558	0.241069	0.0284057	0.0649082	0.00713151	0.0135198	0.00808675	0.0387983	0.0402612	0.0109531	0.307457	0.0189638	0.00766144	0.116304	0.0363739	0.506337	0.493663	0.2383444
7452	-68.90666	-81.84963	12.94297	0.223967	0.00813504	0.133582	0.0938405	0.0865289	0.0336842	0.00576802	0.0469207	0.0368663	0.0629899	0.0641273	0.0480889	0.0770967	0.0354197	0.0313788	0.132248	0.223356	0.8010821	1.198918	0.795821	0.894597	0.965848	1.03536	1.11782	1.25656	0.1651353	1.496623	0.166643	0.00605287	0.0993914	0.0698219	0.0643818	0.0250627	0.00429169	0.0349113	0.0274303	0.0468676	0.0477138	0.0357805	0.0573637	0.026354	0.0233474	0.0983989	0.166187	0.599459	0.400541	1.343997
7488	-73.13272	-84.61664	11.48392	0.0692068	0.0833356	0.0367151	0.0446583	0.0830416	0.0228403	0.000173617	0.0043369	0.0148441	0.0163001	0.0921697	0.0155715	0.0606278	0.0233427	0.00302775	0.0394958	0.0944172	0.2172519	1.782748	0.969523	0.985018	0.995302	1.00472	1.01521	1.03144	0.02237979	8.205904	0.0982905	0.118357	0.0521444	0.0634256	0.117939	0.0324388	0.000246578	0.00615945	0.0210822	0.0231501	0.130903	0.0221152	0.0861062	0.0331523	0.00430014	0.0560936	0.134095	0.891374	0.108626	0.7041047
7524	-71.65533	-84.98017	13.32485	0.131715	0.0512706	0.0394246	0.100672	0.0394592	0.023417	0.0363827	0.0134921	0.00159376	0.0355618	0.016846	0.0100981	0.104269	0.0543619	0.00396244	0.00301953	0.0391844	0.8714181	1.128582	0.452864	0.679539	0.88645	1.1281	1.47159	2.20817	0.5727892	1.29511	0.186901	0.0727521	0.0559429	0.142851	0.055992	0.0332283	0.0516265	0.0191451	0.00226152	0.0504616	0.0239043	0.014329	0.147956	0.0771387	0.00562263	0.00428466	0.0556021	0.564291	0.435709	0.7047293
7560	-68.58726	-79.90371	11.31645	0.0154204	0.0301528	0.015155	0.0792338	0.0823281	0.0512351	0.0155963	0.0176641	0.00024442	0.00992429	0.0621144	0.00392981	0.0116278	0.0455896	0.0122154	0.0949944	0.113526	0.2500787	1.749921	0.534561	0.73679	0.909104	1.09998	1.35724	1.87069	0.4528643	6.997482	0.0233306	0.0456203	0.022929	0.119878	0.12456	0.0775173	0.0235967	0.0267252	0.0003698	0.0150152	0.0939772	0.00594568	0.0175924	0.0689758	0.0184815	0.143724	0.171761	0.874961	0.125039	0.6609514
7596	-75.90873	-85.56809	9.659353	0.0201141	0.0147031	0.0198851	0.0435365	0.0199291	0.0724688	0.0636254	0.0534384	0.0023995	0.0774179	0.472488	0.0298319	0.0525018	0.0447098	0.0906996	0.0969205	0.0435899	0.1505076	1.849492	0.364259	0.611081	0.857564	1.16609	1.63644	2.7453	0.7302201	12.28837	0.0165105	0.0120689	0.0163225	0.0357367	0.0163587	0.0594855	0.0522265	0.0438645	0.00196961	0.063548	0.387839	0.0244874	0.0430958	0.0366997	0.0744501	0.0795565	0.0357805	0.924746	0.0752538	1.218259
7632	-67.82245	-82.7976	14.97515	0.0386712	0.000797936	0.00448257	0.0318257	0.0695013	0.0135993	0.00388238	0.00232761	0.00331791	0.0697826	0.0626573	0.0387756	0.0208861	0.0134549	0.219751	0.0565464	0.0411262	1.447773	0.552227	0.940039	0.970293	0.990636	1.00945	1.03062	1.06379	0.04471037	0.3814321	0.0559328	0.00115411	0.00648345	0.0460317	0.100525	0.0196697	0.00561535	0.00336659	0.00479892	0.100931	0.0906257	0.0560838	0.030209	0.0194608	0.317841	0.081787	0.0594837	0.276114	0.723886	0.6913864
7668	-64.86153	-77.63276	12.77123	0.00637279	0.0103266	0.0233517	0.040985	0.0361647	0.015715	0.0236699	0.00810077	0.0114495	0.0576922	0.0238499	0.0737109	0.144517	0.0306764	0.0456407	0.00442998	0.00646115	0.7180199	1.28198	0.317047	0.57108	0.839641	1.19098	1.75107	3.15411	0.8305929	1.785438	0.011317	0.0183385	0.0414688	0.0727827	0.0642226	0.0279073	0.042034	0.0143857	0.0203324	0.102452	0.0423536	0.130899	0.256639	0.0544763	0.0810505	0.00786693	0.011474	0.64099	0.35901	0.5631143
7704	-67.23097	-76.50656	9.27559	0.00640227	0.00501708	0.00843637	0.0182571	0.0044071	0.000467876	0.00250777	0.000799449	0.00239869	0.0143994	0.0106464	0.000341488	0.0158297	0.00536208	0.00990968	0.00772001	0.00510457	0.1550433	1.844957	0.239891	0.498461	0.80476	1.24261	2.00617	4.16855	1.032231	11.89962	0.0542533	0.0425151	0.0714904	0.154712	0.0373461	0.00396482	0.021251	0.00677459	0.0203266	0.122022	0.0902182	0.00289379	0.134142	0.0454386	0.0839754	0.0654199	0.0432565	0.922478	0.0775216	0.118007
7740	-69.81402	-83.82212	14.00811	0.0263486	0.0179603	0.0702121	0.0226356	0.00710452	0.00691648	0.00893021	0.00311191	0.0307222	0.0028749	0.0232098	0.00853846	0.073459	0.0133329	0.0247521	0.0054633	0.00530076	1.379512	0.6204878	0.293665	0.550136	0.829911	1.20495	1.81773	3.40525	0.8859888	0.4497878	0.0750945	0.0511876	0.200107	0.0645121	0.0202481	0.0197122	0.0254514	0.00886903	0.0875592	0.00819356	0.0661487	0.0243349	0.209361	0.0379993	0.0705442	0.0155706	0.0151073	0.310244	0.689756	0.3508731
7776	-67.74738	-82.31916	14.57178	0.000751798	0.00482881	0.0708115	0.0503065	0.0269434	0.00461503	0.00425938	0.0106962	6.69124e-05	0.00491074	0.0300271	0.0148914	0.0186828	0.00754086	0.00728126	0.021275	0.0341271	1.550491	0.4495095	0.430141	0.662691	0.879534	1.13697	1.509	2.32482	0.6100106	0.2899144	0.00240949	0.0154762	0.226948	0.161231	0.0863527	0.014791	0.0136512	0.034281	0.000214452	0.0157387	0.0962359	0.0477265	0.0598776	0.0241682	0.0233362	0.0681855	0.109376	0.224755	0.775245	0.3120158
7812	-65.25178	-77.91546	12.66368	0.000272685	0.00766973	0.154508	0.0770021	0.0477937	0.0236063	0.0077027	0.0340664	0.00699012	0.0427781	0.0175292	0.0716508	0.254532	0.0540363	0.0414404	0.0273731	0.211481	0.5979523	1.402048	0.723671	0.854079	0.951982	1.05044	1.17085	1.38184	0.2338538	2.344749	0.000252385	0.00709876	0.143006	0.0712698	0.0442357	0.0218489	0.00712928	0.0315303	0.00646974	0.0395935	0.0162243	0.0663167	0.235584	0.0500136	0.0383554	0.0253353	0.195737	0.701024	0.298976	1.080432
7848	-67.05461	-81.11451	14.0599	0.00406416	0.000921982	0.0126598	0.0082868	0.00971458	0.0340743	0.0304033	0.00798567	0.00165817	0.0138421	0.0100054	0.00773613	0.0308814	0.00648843	0.0101879	0.00566043	0.000992192	1.356119	0.6438813	0.489456	0.705785	0.896992	1.11484	1.41686	2.04309	0.516605	0.4747972	0.0207819	0.0047145	0.0647354	0.0423741	0.049675	0.174237	0.155466	0.0408343	0.00847896	0.0707808	0.0511622	0.0395583	0.157911	0.0331782	0.0520953	0.0289443	0.00507352	0.321941	0.678059	0.1955629
7884	-66.8228	-81.31436	14.49156	0.00299769	0.00611656	0.0144686	0.0137645	0.00612736	0.0450378	0.0197105	0.00682615	0.00718247	0.0176214	0.00418742	0.0221505	0.0476071	0.0157254	0.0359741	0.00238797	0.029565	1.68692	0.3130798	0.267059	0.525237	0.818005	1.22249	1.9039	3.74448	0.9546563	0.1855926	0.0100779	0.0205633	0.0486422	0.046275	0.0205996	0.151413	0.0662649	0.0229489	0.0241468	0.0592414	0.0140777	0.0744679	0.16005	0.0528674	0.120942	0.00802813	0.0993945	0.15654	0.84346	0.2974506
7920	-70.88304	-84.02112	13.13808	0.000650415	0.0384896	0.0788756	0.0206657	0.0262413	0.0284823	0.035407	0.00783733	0.0722454	0.159259	0.137406	0.0532377	0.139144	0.120242	0.0432454	0.0225625	0.0371334	0.9314391	1.068561	0.421391	0.656082	0.876787	1.14053	1.5242	2.37309	0.624872	1.147215	0.000636959	0.0376934	0.0772439	0.0202382	0.0256984	0.0278931	0.0346745	0.00767519	0.0707509	0.155964	0.134563	0.0521364	0.136265	0.117755	0.0423507	0.0220957	0.0363652	0.53428	0.46572	1.021125
7956	-65.74611	-79.39898	13.65287	0.000441384	0.0363557	0.0182681	0.0454586	0.0399884	0.00140489	0.00272235	0.0237378	0.0530338	0.0567027	0.122824	0.0110179	0.0184193	0.0191725	0.0531847	0.0102122	0.0479833	0.8196397	1.18036	0.769169	0.879858	0.960855	1.04074	1.13655	1.3001	0.1897652	1.440097	0.000786882	0.0648134	0.0325677	0.0810417	0.0712897	0.00250459	0.0048533	0.0423188	0.0945465	0.101087	0.218966	0.0196424	0.0328371	0.03418	0.0948155	0.0182058	0.0855427	0.59018	0.40982	0.5609278
7992	-64.64688	-77.37972	12.73284	0.0340479	0.0141911	0.00502293	0.102391	0.0565344	0.00497967	0.034288	0.0194558	0.00968398	0.200949	0.116467	0.160453	0.0193991	0.00410514	0.0152582	0.0282404	0.0133615	0.5951886	1.404811	0.585719	0.770374	0.921835	1.08479	1.29807	1.7073	0.3867801	2.360279	0.0405899	0.0169178	0.00598804	0.122064	0.0673969	0.00593646	0.0408761	0.0231941	0.0115447	0.239559	0.138845	0.191282	0.0231264	0.00489391	0.0181899	0.0336665	0.0159288	0.702406	0.297594	0.8388269
